0.4999999999999999	0.	-0.7071067811865475	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	1.5	0.	-1.224744871391589	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
-0.7071067811865475	0.	2.5	0.	-1.7320508075688772	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	-1.224744871391589	0.	3.5	0.	-2.23606797749979	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	-1.7320508075688772	0.	4.500000000000001	0.	-2.7386127875258306	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	-2.23606797749979	0.	5.5	0.	-3.2403703492039297	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	-2.7386127875258306	0.	6.5	0.	-3.7416573867739413	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	-3.2403703492039297	0.	7.5	0.	-4.242640687119285	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.	-3.7416573867739413	0.	8.5	0.	-4.743416490252569	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.	0.	-4.242640687119285	0.	9.5	0.	-5.244044240850759	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.	0.	0.	-4.743416490252569	0.	10.5	0.	-5.744562646538029	0.	0.	0.
0.	0.	0.	0.	0.	0.	0.	0.	0.	-5.244044240850759	0.	11.5	0.	-6.244997998398397	0.	0.
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	-5.744562646538029	0.	12.499999999999998	0.	-6.745368781616021	0.
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	-6.244997998398397	0.	13.5	0.	-7.24568837309472
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	-6.745368781616021	0.	14.5	0.
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	-7.24568837309472	0.	7.5
